serial_number,asset_tag_id,device_name,mac_address,manufacturer,model,hardware_specs,attached_peripheral_devices,asset_category,asset_subcategory,related_po_number,vendor,purchase_date,purchase_cost,cost_center,warranty_term,warranty_expiry_date,support_agreements,assigned_user,recently_logged_in_users,last_found_ip_address,assigned_location,discovered_location,lifecycle_status,technical_sme,installed_os,installed_software,related_it_tickets,maintenance_count,environmental_conditions,hardware_specs_quality,asset_age_days,under_warranty,days_since_last_login,num_installed_software,hardware_power_score,location_match
ae5c2f41-9a49-4bee-a824-200da2ce0f1e,e3904671-c3d5-43ac-94a8-c7ab743b256e,own,18:19:87:ac:25:ac,cisco,modelc,"16GB, 512GB SSD, Intel i7/AMD RX 580",Mouse,desktop,mini pc,fa5315ea-45cf-475c-80f2-aa22542099b8,moyer plc,2023-04-13,2237.81,hr,3 years,2026-04-13,Basic Support,tiffany escobar,"Jessica Perry, Joel Norris",143.126.29.242,los angeles,san francisco,In Maintenance,john doe,macos,"Adobe Photoshop, Visual Studio, Zoom",e4ef7c2a-1d68-4ba5-b831-3f32f16c2ada,1,low,high,457,1,,3,7,0
6ce26c02-0b53-4e35-a949-087a8158536b,e100ee73-d30a-49d2-8192-4e4e40ba0994,kid,c6:b9:5c:fa:ea:43,cisco,modelc,"8GB, 512GB SSD, Intel i5/NVIDIA RTX 2060",Keyboard,router,wired,b5259e9a-2872-40e2-a88c-d0e9cec13f05,"jones, cox and smith",2020-01-18,2694.2,finance,2 years,2022-01-18,Extended Support,lori mcguire,"Charles Duran, John George, Dr. Christopher Morrison",215.29.24.214,los angeles,san francisco,In Maintenance,john doe,linux,"Visual Studio, MS Office",c7109eed-8284-4d9d-8178-120745cf4f03,2,low,high,1638,0,,2,6,0
2dbd1eac-9563-49b5-bcb5-8fad59087e7b,399d2ea9-03c1-4b9d-8218-f6c3e24644f4,now,4c:81:fe:4c:2d:f6,netgear,modeld,"32GB, 512GB SSD, Intel i5/NVIDIA GTX 1650",Mouse,printer,inkjet,eda075ea-bf55-4398-957e-bbafd9b4167c,love-mccormick,2021-01-10,662.67,finance,1 years,2022-01-10,Extended Support,melissa krause,Mark Smith Jr.,174.139.245.199,new york,new york,In Maintenance,emily davis,macos,"MS Office, Adobe Photoshop, Visual Studio",1abe554b-a884-4a13-9f75-6f5bfa7195c3,1,medium,low,1280,0,,3,7,1
58ed839d-153f-433a-af06-095884570a45,9f022fb7-4ae6-4d28-baf0-0e150de7dc21,continue,e8:5a:d1:0c:a3:c3,apple,modelc,"16GB, 256GB SSD, Intel i7/NVIDIA GTX 1650",Printer,desktop,tower,21c43713-364b-4030-b18e-7e80e7691544,vargas llc,2021-01-11,3061.16,hr,2 years,2023-01-11,Basic Support,marissa jefferson,Angela Mitchell,140.75.49.118,los angeles,los angeles,Decommissioned,robert brown,linux,"Visual Studio, Adobe Photoshop",19960d5d-2c0a-428c-9bdc-7d3db4fbaece,0,low,high,1279,0,,2,6,1
d46aaa27-a686-4379-9336-0dc4adee852d,b9d8e8eb-d5de-4939-bd55-8987713953cb,treatment,7c:e8:4a:2c:b4:5e,cisco,modelb,"16GB, 512GB SSD, Intel i5/NVIDIA GTX 1650",Monitor,switch,managed,27e8ba9e-cc56-4127-9d0b-5d22073949d1,ballard-vazquez,2022-03-30,1585.05,hr,1 years,2023-03-30,Basic Support,ryan cordova,"Kristen Cook, Kristi Kaufman, Matthew Stein",172.66.25.203,new york,san francisco,In Maintenance,john doe,linux,"Adobe Photoshop, Visual Studio, MS Office",5f3d8cf1-6460-47eb-92f5-aa816bed29dd,2,high,medium,836,0,,3,6,0
bafbd44a-6940-4f46-9d7a-7e2089691afb,3aadd96b-ab5e-4089-a021-9cfb93eecb94,tell,02:5b:b3:67:97:be,apple,modela,"16GB, 512GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",None,router,wireless,7e81ff3f-1b56-4459-b5f3-3ce79bdafdff,rosario-summers,2021-11-30,2968.01,marketing,3 years,2024-11-30,Extended Support,donald diaz,"James Stephens, Justin Barrera",175.230.214.185,new york,new york,Active,jane smith,linux,Visual Studio,74b8cabd-8890-47ff-983f-cbbed067fa58,0,low,low,956,1,,1,8,1
1bd59753-a719-447b-a317-ad83339f1562,0d8f3fc7-5ad9-46ef-beb8-959d3044961d,project,c4:f7:a5:cd:56:a9,dell,modela,"32GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",Keyboard,switch,unmanaged,fe073526-ab0c-41d7-a066-3ad686bf2a68,mathis-cameron,2023-09-19,3315.41,hr,2 years,2025-09-19,Basic Support,robert nielsen,"Cheryl Cunningham, Jennifer Shelton, Timothy Maynard",187.158.79.21,san francisco,chicago,Active,john doe,linux,"Zoom, Visual Studio, Adobe Photoshop",347a7306-f243-4363-8097-8d26905a48e2,4,medium,high,298,1,,3,8,0
b90edc7d-3de3-4ac1-8eeb-a8af5a151ce2,7abb9416-0c8e-4850-a4db-5db48eb0fbb4,treat,8e:24:5c:1c:35:f4,dell,modeld,"8GB, 256GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Printer,server,tower,f0583172-47f3-4f3e-bd4c-1371914566ce,wright-willis,2019-09-02,3781.95,hr,1 years,2020-09-02,Basic Support,jessica greene,John Jackson,116.59.129.109,los angeles,chicago,In Maintenance,emily davis,windows 10,"Adobe Photoshop, MS Office, Zoom",5e5b6dc5-4566-4c53-af9c-6742313b7c9d,0,medium,low,1776,0,,3,4,0
91f335ba-e9d1-49eb-a4ff-908949f03300,19ae57fc-fc9c-4523-a982-84cf6bee1439,window,60:b4:b8:30:9e:01,dell,modelb,"16GB, 256GB SSD, AMD Ryzen 5/AMD RX 580",Mouse,router,wireless,75ff8f7c-070d-4ea6-aacb-d806c365673f,"garner, williams and rodriguez",2021-04-12,4500.91,hr,3 years,2024-04-12,Extended Support,christina moore,"Julie Nelson, Richard Stanley",134.237.228.173,los angeles,new york,In Maintenance,jane smith,linux,"Visual Studio, MS Office, Adobe Photoshop",a472a471-b378-4912-92f1-67d3371991a1,4,medium,medium,1188,0,,3,5,0
c18e2373-137a-44aa-8483-265244340a3f,5389c827-a6e2-4969-9169-eaa946714c79,house,f6:16:f4:33:bf:0c,cisco,modelc,"32GB, 256GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",None,printer,inkjet,b1aa4fa0-d602-4bc2-b4f8-96b36a05c44e,rogers inc,2023-04-15,1928.82,it,3 years,2026-04-15,Extended Support,roy wright,James Sparks,69.99.169.98,los angeles,san francisco,In Maintenance,john doe,windows 11,"Adobe Photoshop, Zoom, MS Office",667e56fb-344e-4ced-8d49-8162a0148ec0,1,low,high,455,1,,3,8,0
b340c315-7f20-416a-979e-423ecdcf3849,fe3e8336-fa90-4cd4-8ced-f55678291bdd,letter,1c:e0:ef:40:66:22,cisco,modelb,"8GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",None,desktop,all-in-one,59526b74-59f6-4b4e-a6fb-da9a6ca15c14,tyler llc,2022-02-12,1677.76,finance,2 years,2024-02-12,Basic Support,kenneth ferguson,"Daniel Jones, James Campbell",67.111.155.149,chicago,chicago,Decommissioned,john doe,windows 10,"Zoom, MS Office",dc7be501-e98e-4d29-98bc-6b5218f50786,1,medium,medium,882,0,,2,5,1
3f5e442a-055f-4a60-8ce7-fdf1814c0cda,2791b329-bc52-4052-9d7e-2b0f9314405f,girl,8c:dc:82:74:5b:82,hp,modeld,"32GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",Printer,switch,managed,7aae0893-89aa-4ac4-b6d2-5832c1fec67d,"miller, myers and king",2020-08-06,1605.82,finance,2 years,2022-08-06,Basic Support,nicole zuniga,James Woods,66.234.172.222,san francisco,new york,In Maintenance,john doe,linux,"Zoom, Adobe Photoshop, Visual Studio",b8e835ff-5de6-4c3a-b7d1-92da01fc8fed,4,high,low,1437,0,,3,7,0
1561c8ae-b804-4548-82c9-770092a4fd39,404d9b88-5284-48cb-b49f-3f0b14d084b3,stock,3e:a8:9c:84:f6:c3,dell,modelb,"8GB, 512GB SSD, Intel i5/NVIDIA RTX 2060",None,server,blade,00fe57e4-3a18-4aee-92a5-584f9ed1fd6a,shaw-hernandez,2022-04-11,4991.67,hr,2 years,2024-04-11,Extended Support,ryan cohen,"Roberto Smith, Sophia Bailey",75.39.98.162,los angeles,san francisco,In Maintenance,robert brown,linux,"MS Office, Adobe Photoshop, Zoom",283a2b30-334b-4b76-9579-8399e2b1c74e,2,medium,high,824,0,,3,6,0
2f23b8fe-5712-437d-9a79-aa74bce960ad,0604d276-08d5-4de6-b737-1cbf0c78c00d,themselves,54:2c:2d:4a:a5:24,netgear,modeld,"8GB, 256GB SSD, AMD Ryzen 7/NVIDIA GTX 1650",Monitor,router,wired,8a00e265-c29b-4d27-b4c1-5e7e9e35f8f3,mason ltd,2023-03-04,1675.45,marketing,2 years,2025-03-04,Extended Support,matthew garrett,"Charles Perez, Ryan Kelley",137.134.183.21,chicago,new york,Active,emily davis,windows 10,MS Office,2e7b3dd3-09dd-4d6c-8081-dab94fd7d704,3,medium,high,497,1,,1,5,0
b098354b-5760-4a3f-b850-411c02832a0c,e00c0f06-705b-4265-b861-9b779a0b21d8,degree,2a:c0:26:2b:87:ee,dell,modela,"32GB, 1TB HDD, Intel i5/NVIDIA RTX 2060",Keyboard,router,wired,f357a6bb-6268-4891-bc20-273ffe7aa743,"merritt, lucas and morgan",2020-01-12,1240.04,marketing,1 years,2021-01-12,Basic Support,jeffrey hartman,"Cheyenne Castro, Bethany Gomez, Tonya King",56.49.61.109,new york,new york,In Maintenance,robert brown,linux,"Zoom, Adobe Photoshop, Visual Studio",80301bfb-8559-4195-af2e-6e978df47f8f,5,high,low,1644,0,,3,7,1
69af4048-2f63-4486-b0c9-8743888a46f2,2dd01f2d-859d-48c1-9357-42b277c559e6,use,86:12:a4:8b:00:42,hp,modelb,"32GB, 256GB SSD, Intel i7/NVIDIA GTX 1650",Keyboard,desktop,all-in-one,89763386-ec1e-46b0-8af8-9075dcabde19,williams group,2022-12-29,2225.42,marketing,1 years,2023-12-29,Extended Support,donna dixon,Jo Burke,77.32.222.233,san francisco,chicago,Decommissioned,robert brown,macos,"MS Office, Visual Studio",7cee6b85-cc19-4dc0-9fe3-100cb52ee59f,1,medium,high,562,0,,2,7,0
75bf5f13-2e10-4a41-92af-6cfe8f9057d1,1de66229-07ed-4f37-a9cb-b4404d36ff13,civil,1a:4b:32:cb:00:0e,netgear,modelb,"8GB, 1TB HDD, AMD Ryzen 5/AMD RX 580",Mouse,server,tower,8ed13f4a-2288-4810-a3b0-1d932140dc72,marshall plc,2024-06-16,948.61,hr,3 years,2027-06-16,Extended Support,eric parker,Juan Evans,189.198.31.1,chicago,los angeles,Active,robert brown,windows 10,MS Office,d73466e4-a59a-47ee-9b31-9406fde84394,4,low,low,27,1,,1,4,0
0534e16f-7a39-4900-9665-1d279af2d57c,ffd6ee6a-6cb8-4612-abe6-09db9b157e67,describe,8a:e9:a4:f8:8a:cc,netgear,modela,"16GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",Keyboard,laptop,business,86b50f12-dae6-4c0e-8374-c7699f501784,"smith, silva and hunt",2024-01-25,4035.34,marketing,3 years,2027-01-25,Basic Support,terry griffin,"Samuel George, Bobby Shelton, Jason Gonzalez",80.154.127.238,san francisco,los angeles,Active,john doe,linux,"Adobe Photoshop, Zoom, Visual Studio",e08f7890-df89-472a-88a3-c4da32de6b59,2,low,low,170,1,,3,7,0
a7a6a69d-7574-4c9c-bae5-c17e52ef1570,f89f612e-7f0d-4043-8881-9845adaed1a5,she,2a:87:61:71:f5:aa,canon,modeld,"32GB, 1TB HDD, AMD Ryzen 5/NVIDIA GTX 1650",Keyboard,laptop,gaming,f9922627-628f-4b37-a02b-8c83e9c6bed7,"martinez, phillips and robertson",2021-06-01,3122.24,hr,3 years,2024-06-01,Extended Support,kathleen martin,"Kelli George, Michelle Mendoza",117.145.1.68,san francisco,san francisco,In Maintenance,robert brown,linux,"Visual Studio, Adobe Photoshop",3919e0e7-ea7b-4756-a7dc-e5e0b969f976,5,low,high,1138,0,,2,6,1
b174a40d-56b5-4975-9189-7a0ec55ed59f,fb6f8120-6e92-4bc3-b4ca-95a7d02dbc46,decide,ec:ac:a5:a3:df:51,lenovo,modela,"32GB, 256GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",Printer,switch,unmanaged,36f06db9-5469-47ff-8342-35da19e7b714,"king, hernandez and stanton",2020-09-07,4407.04,it,1 years,2021-09-07,Extended Support,dean hall,"Gerald Wallace, Adam Bond, Ian Hodges",103.10.122.151,san francisco,san francisco,Decommissioned,jane smith,linux,"Visual Studio, Zoom, Adobe Photoshop",344a733b-1c9f-4a05-8b32-839d0edb8c5f,1,low,high,1405,0,,3,7,1
4c14aab9-e62b-4362-92a8-e5f77562a56f,08b70415-a413-44e2-8c61-1614abaf2564,why,e6:51:03:a1:17:08,dell,modelb,"32GB, 512GB SSD, AMD Ryzen 7/NVIDIA GTX 1650",Monitor,server,tower,2282ac45-6d44-4e2c-9c78-9aab9dafabc4,park and sons,2021-10-13,3181.88,hr,1 years,2022-10-13,Extended Support,rebecca turner,"David Horton, Michael Orozco",7.125.165.126,san francisco,chicago,In Maintenance,emily davis,macos,"Adobe Photoshop, Zoom",4df10446-26b5-4867-8ac8-20e86fa19e5c,1,high,medium,1004,0,,2,8,0
377379f3-be27-476c-a43b-33a153c0d555,74e5d067-5ed9-4a8f-aba5-82fa16aa41f3,strategy,50:08:be:7e:18:c8,lenovo,modelb,"16GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",None,desktop,all-in-one,566e2a9a-e313-4272-97b7-59243ddd839d,"webb, clark and mitchell",2021-06-12,519.1,it,1 years,2022-06-12,Basic Support,sarah davis,"Joseph Frank, Dylan Chan",84.229.32.19,san francisco,los angeles,In Maintenance,john doe,macos,MS Office,9295b100-2929-44d7-9980-fc4e76f80225,4,low,medium,1127,0,,1,6,0
37c2d4eb-4fdf-4026-993c-51ba1a1f653e,181d3e03-f603-4378-8802-61c519ca819d,style,c2:c1:b6:00:6a:a2,lenovo,modeld,"8GB, 256GB SSD, AMD Ryzen 7/AMD RX 580",Monitor,printer,inkjet,f219f4f4-ceb9-4f71-bd71-d3c615e162df,"lucero, raymond and bass",2024-04-25,567.87,finance,1 years,2025-04-25,Basic Support,casey cisneros,"Brent Johnson DVM, Carolyn Clark",160.58.10.54,chicago,new york,Active,john doe,linux,"MS Office, Adobe Photoshop, Zoom",96e98a71-a7eb-42ae-b646-44374be94dbc,4,medium,high,79,1,,3,5,0
e5eca09a-9786-43d1-ae15-9c664e5da809,39644fdf-cccb-487c-8a1a-794d0e06d183,history,6c:08:65:8d:cf:d6,hp,modelc,"8GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",Monitor,router,wired,5dd9efeb-c673-452f-9ffe-2259eadfc5fd,mora-savage,2019-11-04,921.99,finance,3 years,2022-11-04,Basic Support,daniel price,"Bryan Gonzalez, Miss Karen Frank",57.76.128.67,new york,san francisco,In Maintenance,jane smith,linux,"Zoom, MS Office",40cd946d-7f8a-48e4-97ce-387c25dc66b2,5,medium,high,1713,0,,2,6,0
fa2163d4-3e19-40ad-bfbf-dd2f7b7d7366,4c876cb4-1fb0-4054-975b-4bcd85b6269c,energy,d8:75:d4:39:b4:1d,dell,modelb,"8GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",Keyboard,server,tower,ac869725-208e-4080-994f-6d3671539526,hansen plc,2024-06-25,3499.71,hr,2 years,2026-06-25,Basic Support,mary cross,"Brandon Martin, Christine Simmons, Julie Fields",183.128.17.27,san francisco,chicago,In Maintenance,john doe,linux,Visual Studio,9d3801dd-6cc8-4b26-9ed2-bcfb407f278b,0,low,high,18,1,,1,6,0
c76e871d-9bfe-4976-aed8-74c657756932,db706d83-7477-483d-a0ce-0421aa5ce5d9,consumer,2c:f7:a3:13:34:2c,canon,modelc,"8GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",None,router,wireless,36a2eb73-59fe-4827-8584-01d4b4e74b49,white ltd,2021-05-05,3456.08,marketing,1 years,2022-05-05,Extended Support,michelle callahan,"Mark Brown, Priscilla Powell, Cynthia Carter",173.26.223.78,chicago,los angeles,In Maintenance,emily davis,macos,"MS Office, Visual Studio, Zoom",272d8c00-c358-4e72-9cc6-78ce8dfbcd45,2,high,medium,1165,0,,3,5,0
0579d5b2-4eeb-442d-9047-fe0c123072a1,8b077673-85aa-4851-969b-ab67788b6453,technology,de:d9:09:72:f0:e7,netgear,modeld,"32GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",None,server,rack,d0d2ae03-d0da-43bf-a9cf-3059fb614053,"hansen, orozco and elliott",2021-06-24,3088.88,finance,2 years,2023-06-24,Basic Support,heidi sanchez,Mrs. Denise Brown,72.190.170.231,san francisco,new york,In Maintenance,john doe,macos,"Adobe Photoshop, MS Office",600f3445-59c9-4903-91da-20b606bb4b77,2,high,medium,1115,0,,2,8,0
932764d0-773c-41cf-be0e-6fe2b878c6b4,1582ce00-c4ea-4051-8069-e3bceab39d3f,approach,4e:3a:7d:32:f2:d8,dell,modeld,"16GB, 256GB SSD, AMD Ryzen 5/AMD RX 580",Mouse,desktop,all-in-one,30e17d69-afe2-45a9-83a1-def9823eeb66,"burns, phelps and ware",2020-09-17,4188.7,it,3 years,2023-09-17,Extended Support,jennifer jordan,"William Bridges, Joseph Herrera",212.82.6.117,san francisco,new york,In Maintenance,robert brown,windows 10,"MS Office, Zoom, Adobe Photoshop",a124ce90-4daf-494c-9986-7bae4f5d4427,2,low,low,1395,0,,3,5,0
f91045b9-3816-4cbb-9047-93fd3029e1dc,0f4d07a8-89f8-434c-9958-f0dd86ffd390,interesting,34:5d:cb:f6:c3:9b,dell,modelc,"16GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",None,desktop,mini pc,25026168-5990-4420-a6bb-7c9f406e72af,castillo ltd,2019-10-25,4058.32,it,3 years,2022-10-25,Basic Support,heather hurst,"Rachel Nelson, Lori Ingram, Sharon Williams",102.6.89.182,los angeles,chicago,In Maintenance,emily davis,linux,"MS Office, Adobe Photoshop, Zoom",261456d7-e2a9-4d79-b273-0ac41f56b6c1,0,high,low,1723,0,,3,6,0
e7881067-847e-43c4-9af6-9b16a416adb0,a3d5f17b-9f09-41f6-ab3f-9ac624c4e9b2,myself,b2:cf:79:31:20:ef,cisco,modelc,"16GB, 1TB HDD, AMD Ryzen 7/AMD RX 580",Mouse,server,blade,b89b61cc-035b-4780-960b-e432d7b0e0fb,lewis-wilson,2021-06-23,4471.18,hr,1 years,2022-06-23,Basic Support,kevin walker,Richard Key,36.21.253.193,chicago,los angeles,In Maintenance,jane smith,macos,"MS Office, Adobe Photoshop",333a2b97-1682-4b4e-85a9-5438cec07cfd,3,low,high,1116,0,,2,6,0
1992e7ff-d5f3-403a-bd81-e015a995ded7,0eb60b65-4d17-40f2-9684-487c526c086a,between,e6:35:f8:e8:bb:49,canon,modelc,"32GB, 512GB SSD, AMD Ryzen 5/AMD RX 580",Printer,router,wired,493eb109-9a34-4074-a04a-2856a399b753,jones inc,2019-12-14,3834.59,finance,1 years,2020-12-14,Extended Support,mary donovan,"Douglas Gordon, Elizabeth Johnson, Norma Bell",173.151.86.4,new york,san francisco,In Maintenance,john doe,windows 10,"Visual Studio, Adobe Photoshop",8a7708a5-fb71-47c9-b937-ab623c89b0ad,1,high,medium,1673,0,,2,7,0
160ec4e0-e4c3-4f22-a45b-e60fb88e437d,b6a2a2a1-c331-48be-836a-f74889f96f64,american,c8:cc:e9:d3:ff:9e,hp,modeld,"8GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",Mouse,printer,laser,4cdb5bbc-9385-455c-bb6f-f2a42e54704a,ferguson group,2021-07-17,4758.6,hr,2 years,2023-07-17,Extended Support,kyle smith,"Joseph Terry, Randy Rodriguez, Tricia Carter",9.180.156.247,san francisco,chicago,In Maintenance,jane smith,windows 11,"Adobe Photoshop, Zoom, MS Office",075b5e49-47f1-41b8-a4bc-a04b5984809d,0,medium,low,1092,0,,3,6,0
44a90fb8-3e2b-4052-b3c3-e4311f5d02cb,8f782ebf-249b-4e44-b051-016e04feea33,international,c0:4a:67:97:29:70,dell,modelb,"8GB, 1TB HDD, Intel i7/NVIDIA GTX 1650",Monitor,server,rack,f297ab49-4c5b-4e2f-aa35-576d030d266e,ramirez inc,2021-05-28,3531.78,hr,3 years,2024-05-28,Basic Support,luis castro,"Ernest Anderson, Lisa Thomas",76.202.61.247,new york,san francisco,Decommissioned,robert brown,macos,"Zoom, Adobe Photoshop",e0e58fc4-58e1-4f9f-b14a-ea684c10ca7b,3,medium,high,1142,0,,2,5,0
4cc01359-42b6-4d73-8a19-a57eb20041b8,c25fc61d-7117-45f9-aab0-f2c2a8e0056c,media,0a:35:33:0b:d3:f0,apple,modelb,"32GB, 1TB HDD, Intel i7/AMD RX 580",Keyboard,switch,unmanaged,82fd37ef-2259-49fd-9a68-e179441c7597,"burns, abbott and miller",2022-02-28,3153.36,it,3 years,2025-02-28,Extended Support,carol sherman,Brittany Smith,13.65.108.53,new york,los angeles,Active,jane smith,linux,Zoom,a3a71c25-a40a-4211-8a30-ff825f4399d6,0,medium,low,866,1,,1,7,0
9789599c-84c3-4eb5-9c27-12427f28e881,76596e21-9ffe-48ab-9260-bfd687d8244c,light,78:ac:3e:08:92:22,canon,modela,"8GB, 512GB SSD, Intel i7/NVIDIA RTX 2060",Printer,printer,laser,d22478ac-84b1-494e-9a4e-1eb27d860049,"johnson, robinson and mcclure",2023-01-01,4551.33,hr,3 years,2026-01-01,Basic Support,kelsey schneider,"Carol Jones, Jamie Orozco MD",97.113.69.66,san francisco,san francisco,Active,john doe,linux,"Visual Studio, MS Office, Zoom",b0a1d5ed-0821-4b98-bb62-7a99368533ce,0,high,high,559,1,,3,7,1
6d747e3d-64f6-42b9-b123-bf7ad5910ca8,098debc7-6814-4493-a57a-358ee14a5b06,economic,74:45:6e:b6:b1:f2,lenovo,modelc,"32GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",Monitor,laptop,business,4b137aff-9bd3-403e-bd7d-aa333b7e970c,"taylor, campbell and beard",2021-11-25,648.54,it,2 years,2023-11-25,Extended Support,gregory gomez,"Anthony Williams, Mr. Mark Webb",82.179.114.164,los angeles,los angeles,Decommissioned,john doe,macos,"Visual Studio, Zoom",9f038dc3-69e1-47b3-99b7-9ff35ab4c8f8,1,medium,high,961,0,,2,8,1
fc84ac04-4357-4bab-8af3-e4dbd6bc8975,05d60c37-e6f8-4532-a407-aff746b90899,analysis,bc:20:05:9e:d8:e3,hp,modeld,"32GB, 1TB HDD, Intel i5/NVIDIA GTX 1650",Keyboard,desktop,tower,f03007ff-0a06-46e2-9f35-98f908fab422,jones-chan,2023-09-09,1302.82,finance,3 years,2026-09-09,Basic Support,karen mahoney,Joseph Clark,205.202.12.75,new york,new york,Active,robert brown,windows 10,"MS Office, Visual Studio",45e20441-9733-4a0a-93ca-15d82c0e9445,4,medium,low,308,1,,2,6,1
6a20a690-5237-42e4-a4a2-1bb6170ed5d3,7ac68324-10b1-40f9-b433-c0aa01f7f9f5,own,b2:ad:92:0b:f2:e5,dell,modela,"16GB, 512GB SSD, Intel i7/AMD RX 580",Keyboard,server,blade,fb58e44b-9f9d-49a3-a1e0-7da569b9eebd,lowery-olson,2023-06-01,3191.83,it,2 years,2025-06-01,Basic Support,michelle lucas,"Michael Gonzales, Derrick Rodriguez",102.90.148.224,los angeles,chicago,Active,emily davis,linux,Adobe Photoshop,5dced2a9-9a3c-4df4-85c1-3686b9dbbb05,3,high,low,408,1,,1,7,0
62d1ceb7-a93a-45f8-8f57-e2e070a29f17,a35f712f-54ca-4cf1-abfd-8a69e6035024,call,94:c5:82:06:12:24,hp,modela,"8GB, 256GB SSD, Intel i5/AMD RX 580",Monitor,server,blade,f505dd81-17cf-4797-a8b4-b134ae79ba4e,"baker, orozco and campbell",2020-01-29,1507.84,finance,2 years,2022-01-29,Basic Support,rachel jackson,Deanna Valenzuela,147.253.184.228,los angeles,los angeles,In Maintenance,robert brown,windows 11,"MS Office, Adobe Photoshop",2f57bcc5-a0a9-46ff-a135-615ee7df06b2,0,high,low,1627,0,,2,4,1
300c7ee2-39ac-4bff-8dbc-8dcdcdb1b651,ff1bd17e-586d-4300-bb41-c8543f59afb9,during,c2:59:2f:0b:8b:73,hp,modelc,"16GB, 512GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",None,desktop,all-in-one,dad849b8-82ce-48cc-b5d6-b99eb7385d9c,willis and sons,2023-08-09,2463.41,hr,3 years,2026-08-09,Basic Support,susan myers,Derek Johnson,41.34.115.188,san francisco,san francisco,Active,emily davis,windows 11,Visual Studio,1ed8c33f-7c16-4d1f-9b77-85a990124647,4,low,medium,339,1,,1,8,1
82c44fff-bc72-461d-bc7d-57666b5383b6,50618663-074c-4f88-a5b9-9d9aabfdce0b,focus,d8:3f:57:99:cf:85,hp,modelc,"8GB, 512GB SSD, AMD Ryzen 7/AMD RX 580",Printer,printer,laser,3b566d7a-60c4-4420-88e0-50d01e5bc5ec,harvey inc,2020-06-14,4984.66,marketing,1 years,2021-06-14,Extended Support,joshua brown,"Anthony Frye, Kirsten Brown",193.19.48.213,san francisco,new york,In Maintenance,john doe,windows 11,Zoom,f0a55163-8ab3-4c51-9abe-be577acdcf83,1,high,high,1490,0,,1,6,0
c5914d58-b423-4d0b-9659-42d6adbe2f5c,d22d875b-491f-4e91-92a7-5624df3d1c6c,should,fc:51:74:58:69:f3,cisco,modeld,"8GB, 256GB SSD, AMD Ryzen 7/NVIDIA GTX 1650",None,desktop,all-in-one,a0281b28-f3b8-471f-a22d-7682b0bde383,gillespie-maddox,2019-12-08,2485.1,it,3 years,2022-12-08,Basic Support,stefanie williams,"Nicole Evans, Brian Norman",52.7.171.163,los angeles,new york,In Maintenance,robert brown,linux,"Visual Studio, Adobe Photoshop",0dad543a-82de-4463-8970-adef9dc28c5c,4,low,medium,1679,0,,2,5,0
6143c66d-9a68-4c8d-9519-46c970d93694,e606e9c2-057b-4d98-b01c-bbff2f3c4a27,today,d2:f8:14:f9:3b:ea,dell,modela,"16GB, 512GB SSD, Intel i5/NVIDIA GTX 1650",Monitor,desktop,mini pc,f3b80165-58bc-4813-808b-2c111c84b8fe,fowler inc,2020-04-30,1669.54,finance,1 years,2021-04-30,Extended Support,elizabeth fleming,Dustin Morgan,128.234.101.238,los angeles,los angeles,In Maintenance,john doe,linux,MS Office,ee6c34c0-aee8-4d00-b342-bf2f002e9e20,2,high,high,1535,0,,1,6,1
52f12d10-601a-43e9-99cb-a898a74508d8,0f83dc07-775a-4cbf-949c-580811aa2209,keep,66:20:95:6e:a2:d8,hp,modelb,"16GB, 512GB SSD, Intel i5/AMD RX 580",Mouse,server,blade,6cd911bf-06f1-41b2-a839-9f5da1edd0f9,"warren, rasmussen and hood",2022-11-07,2213.84,marketing,1 years,2023-11-07,Extended Support,raymond hughes,"Jessica Parks, Thomas Foster, Kellie Silva",138.178.132.175,los angeles,los angeles,In Maintenance,jane smith,windows 11,"MS Office, Zoom, Adobe Photoshop",9184bc34-3c34-4b1e-993c-a1af3f6f946e,5,high,low,614,0,,3,6,1
